pin,address,class,class_desc,board_bldg,char_bldg_sf,bldg_per_sqft,group,char_yrblt,lat,lon
16171130210000,607 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33763,1850,18.25,Nearby,1927,41.87781634,-87.77732707
16171120210000,607 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36660,1760,20.83,Nearby,1910,41.8778532,-87.77850093
16182110030000,608 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38996,1858,20.99,Nearby,1926,41.87764984,-87.79020529
16181130020000,608 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42313,1864,22.7,Nearby,1916,41.87789183,-87.79959102
16171090040000,608 S CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31378,1452,21.61,Nearby,1924,41.87768522,-87.78290852
16182120030000,608 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33077,1594,20.75,Nearby,1922,41.877719,-87.7889993
16181150030000,608 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38184,1827,20.9,Nearby,1912,41.8779042,-87.79703793
16171120030000,608 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33587,1621,20.72,Nearby,1913,41.8777907,-87.77919283
16181110040000,608 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39250,1752,22.4,Nearby,1916,41.87779739,-87.8019909
16181150130000,609 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38960,1440,27.06,Nearby,1916,41.87788295,-87.79643526
16182100220000,609 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",46800,2136,21.91,Nearby,1912,41.87757013,-87.79078617
16182130200000,609 GUNDERSON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37582,1560,24.09,Nearby,1922,41.87765952,-87.78707891
16053180290000,609 N TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31109,1794,17.34,Nearby,1919,41.89687571,-87.77878279
16182110390000,609 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28944,1201,24.1,Nearby,1918,41.87761346,-87.78952391
16171140180000,609 S HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29350,1380,21.27,Nearby,1910,41.87783346,-87.77610808
16171110230000,609 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35339,1857,19.03,Nearby,1915,41.8777493,-87.77977607
16181170160000,609 S OAK PARK AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44250,1814,24.39,Nearby,1908,41.87752184,-87.79446122
16182120320000,609 S SCOVILLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40180,1509,26.63,Nearby,1924,41.8776458,-87.78834791
16171120220000,609 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41660,2092,19.91,Nearby,1903,41.87776313,-87.77850635
16181110150000,609 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34955,1448,24.14,Nearby,1910,41.8778285,-87.80132963
16182090180000,609 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36880,1399,26.36,Nearby,1913,41.87753819,-87.79201671
16181160040000,610 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35960,1404,25.61,Nearby,1911,41.87783547,-87.79603066
16182110040000,610 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41062,1946,21.1,Nearby,1918,41.8775245,-87.79021624
16053180340000,610 N LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37662,2140,17.6,Nearby,1888,41.89693269,-87.77976847
16171090050000,610 S CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28590,1340,21.34,Nearby,1924,41.87761789,-87.7829091
16182120040000,610 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37924,1783,21.27,Nearby,1922,41.87763044,-87.78899526
16171100040000,610 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35625,1466,24.3,Nearby,1926,41.87765752,-87.78164706
16171150040000,610 S HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36525,1776,20.57,Nearby,1916,41.87780769,-87.77552803
16171120040000,610 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28708,1344,21.36,Nearby,1916,41.87770407,-87.77919357
16171140030000,610 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32412,1200,27.01,Nearby,1907,41.87782967,-87.77677044
16182100040000,610 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30763,1632,18.85,Nearby,1915,41.87754735,-87.79143357
16182130210000,611 GUNDERSON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39668,1688,23.5,Nearby,1923,41.87756356,-87.78707463
16053150250000,611 N CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36041,1710,21.08,Nearby,1903,41.8968563,-87.78361295
16171090260000,611 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39385,2127,18.52,Nearby,1921,41.87767339,-87.78220254
16171140190000,611 S HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31384,1566,20.04,Nearby,1909,41.87772951,-87.77610899
16171130220000,611 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30000,1015,29.56,Nearby,1913,41.87770196,-87.77732342
16181110160000,611 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31579,1360,23.22,Nearby,1912,41.87776388,-87.80132562
16053170150000,612 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33411,1696,19.7,Nearby,1920,41.896937,-87.78138413
16182120050000,612 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45893,2179,21.06,Nearby,1920,41.87753072,-87.78898111
16171150050000,612 S HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36911,1973,18.71,Nearby,1917,41.8777072,-87.77552891
16181150040000,612 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44620,1949,22.89,Nearby,1910,41.87779351,-87.79703406
16171120050000,612 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36215,1664,21.76,Nearby,1916,41.8776313,-87.7791942
16171140040000,612 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29056,1296,22.42,Nearby,1907,41.87770834,-87.77676221
16182100050000,612 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37121,1969,18.85,Nearby,1918,41.87744765,-87.79144551
16181160140000,613 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33189,1360,24.4,Nearby,1914,41.87779306,-87.79563591
16171090270000,613 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32708,1488,21.98,Nearby,1921,41.87757675,-87.78220907
16171110240000,613 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32168,1423,22.61,Nearby,1915,41.87765263,-87.77977691
16181110170000,613 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38367,1566,24.5,Nearby,1915,41.87768559,-87.80130714
16181160050000,614 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37960,1404,27.04,Nearby,1912,41.87769894,-87.79602701
16182110060000,614 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35124,1452,24.19,Nearby,1904,41.87740165,-87.79020919
16181130030000,614 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",24125,1148,21.01,Nearby,1915,41.87768454,-87.79961551
16053170140000,614 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40158,1696,23.68,Nearby,1919,41.89702353,-87.78140191
16182120060000,614 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34802,1500,23.2,Nearby,1921,41.87743134,-87.78901673
16171100060000,614 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29426,1588,18.53,Nearby,1918,41.87752313,-87.7816596
16181120050000,614 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45136,2061,21.9,Nearby,1889,41.87765578,-87.80077978
16182100060000,614 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33121,1632,20.29,Nearby,1918,41.87735099,-87.79144633
16053150230000,615 N CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45235,1988,22.75,Nearby,1895,41.89702382,-87.7836495
16182110250000,615 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39590,1426,27.76,Nearby,1917,41.87741423,-87.78954058
16181160150000,615 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",23882,1064,22.45,Nearby,1915,41.87771554,-87.79563656
16171100230000,615 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33438,1413,23.66,Nearby,1908,41.87754073,-87.78097417
16171090280000,615 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35357,1904,18.57,Nearby,1908,41.87748843,-87.78220983
16171140200000,615 S HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40779,1806,22.58,Nearby,1908,41.87764285,-87.7761051
16181140130000,615 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44500,1884,23.62,Nearby,1912,41.87774465,-87.7976386
16171110250000,615 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42168,1797,23.47,Nearby,1914,41.87756439,-87.77977197
16171130230000,615 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",26000,1424,18.26,Nearby,1915,41.87759787,-87.77729648
16171120250000,615 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",27294,1178,23.17,Nearby,1919,41.87753098,-87.778513
16182090190000,615 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42924,1796,23.9,Nearby,1911,41.87743081,-87.79201642
16181160060000,616 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29018,1176,24.68,Nearby,1913,41.87757345,-87.79602806
16053160090000,616 N CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41437,2051,20.2,Nearby,1904,41.89707621,-87.78301387
16053170130000,616 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33158,1566,21.17,Nearby,1919,41.89711688,-87.7814011
16171110060000,616 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28829,1120,25.74,Nearby,1912,41.87746662,-87.78042003
16171150060000,616 S HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38438,1928,19.94,Nearby,1918,41.87760666,-87.7755205
16171140050000,616 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35695,1265,28.22,Nearby,1906,41.87761825,-87.77676299
16182080050000,616 S OAK PARK AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",53827,2021,26.63,Nearby,1888,41.87727807,-87.7938901
16181150150000,617 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38960,1820,21.41,Nearby,1913,41.87761361,-87.79642792
16181120180000,617 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30862,1232,25.05,Nearby,1915,41.87756878,-87.80009173
16053160250000,617 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33235,1732,19.19,Nearby,1909,41.89710611,-87.78204009
16182110260000,617 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33590,1515,22.17,Nearby,1916,41.87734791,-87.78953515
16182080110000,617 S EUCLID AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39180,2161,18.13,Nearby,1910,41.87726755,-87.79322829
16171100240000,617 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30625,1120,27.34,Nearby,1915,41.87746085,-87.78097485
16171140210000,617 S HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30438,1566,19.44,Nearby,1909,41.8775283,-87.77609563
16171130240000,617 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34000,1619,21,Nearby,1913,41.87748572,-87.77731846
16181170180000,617 S OAK PARK AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33000,2051,16.09,Nearby,1913,41.87725257,-87.79446828
16181110180000,617 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42697,1932,22.1,Nearby,1914,41.87758698,-87.80130341
16182090200000,617 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36445,1524,23.91,Nearby,1913,41.87729789,-87.79201275
16182110070000,618 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45944,1452,31.64,Nearby,1904,41.87729235,-87.79021551
16053170120000,618 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45706,2107,21.69,Nearby,1926,41.89720338,-87.78141424
16053180100000,618 N LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34703,1630,21.29,Nearby,1913,41.89717465,-87.77975712
16171110070000,618 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",27625,1064,25.96,Nearby,1917,41.8773994,-87.78042061
16171100080000,618 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37490,1724,21.75,Nearby,1914,41.87735491,-87.78163857
16171120070000,618 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32941,1498,21.99,Nearby,1915,41.87741733,-87.77919936
16182100070000,618 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29622,1856,15.96,Nearby,1917,41.87726685,-87.79141886
16182100250000,619 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47678,2064,23.1,Nearby,1907,41.87725957,-87.79077171
16171100250000,619 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28818,1120,25.73,Nearby,1911,41.87738927,-87.78094729
16171140220000,619 S HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34138,1849,18.46,Nearby,1913,41.8774484,-87.77609632
16171120260000,619 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30828,1400,22.02,Nearby,1913,41.87746,-87.7785084
16181110190000,619 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37139,1564,23.75,Nearby,1919,41.87748849,-87.8013279
16181130040000,620 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43583,2089,20.86,Nearby,1908,41.87749075,-87.79961712
16171090100000,620 S CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29590,1476,20.05,Nearby,1926,41.87726898,-87.78288392
16181170070000,620 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38716,1834,21.11,Nearby,1912,41.87710046,-87.7950724
16171110080000,620 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",27625,1064,25.96,Nearby,1910,41.87732373,-87.78042126
16171100090000,620 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45120,1880,24,Nearby,1913,41.87724991,-87.78166195
16181150070000,620 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",48938,2346,20.86,Nearby,1908,41.87750203,-87.79702661
16171140060000,620 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42056,1830,22.98,Nearby,1906,41.87749269,-87.77674113
16181120070000,620 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40639,1998,20.34,Nearby,1916,41.87742108,-87.80075896
16181130130000,621 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40818,1819,22.44,Nearby,1908,41.87745428,-87.7990848
16181120190000,621 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45250,1640,27.59,Nearby,1915,41.87742894,-87.8000715
16053160240000,621 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31628,1824,17.34,Nearby,1919,41.89722712,-87.78203905
16182110280000,621 S EAST AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34012,1515,22.45,Nearby,1918,41.87719233,-87.78953077
16182080120000,621 S EUCLID AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43121,1988,21.69,Nearby,1919,41.8771496,-87.79323408
16181160170000,621 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37720,1560,24.18,Nearby,1909,41.87750518,-87.79562843
16171100260000,621 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28157,1120,25.14,Nearby,1913,41.87731782,-87.78094791
16181140150000,621 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",48125,1944,24.76,Nearby,1901,41.87747164,-87.79764088
16171130250000,621 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31000,1165,26.61,Nearby,1913,41.87737184,-87.77730324
16171120270000,621 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",52490,1954,26.86,Nearby,1892,41.87736792,-87.77849623
16182090210000,621 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",47794,2149,22.24,Nearby,1916,41.87716136,-87.7920088
16181160070000,622 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",27220,1176,23.15,Nearby,1917,41.87747391,-87.79602889
16182110080000,622 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29691,1232,24.1,Nearby,1914,41.87717468,-87.79021651
16053160070000,622 N CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",46260,1983,23.33,Nearby,1921,41.89732514,-87.78301174
16053170110000,622 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34883,1561,22.35,Nearby,1926,41.89729327,-87.78141347
16182090070000,622 S EUCLID AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35448,1688,21,Nearby,1899,41.87713848,-87.79263642
16171140070000,622 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35056,1768,19.83,Nearby,1907,41.87737893,-87.77675184
16053150210000,623 N CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39603,2182,18.15,Nearby,1907,41.89724855,-87.78364757
16053170300000,623 N LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31978,1420,22.52,Nearby,1919,41.89730586,-87.78041326
16182080130000,623 S EUCLID AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34479,1907,18.08,Nearby,1918,41.87704859,-87.79323031
16171100270000,623 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",34898,1786,19.54,Nearby,1914,41.87725915,-87.7809709
16182110090000,624 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30035,1364,22.02,Nearby,1916,41.87709474,-87.79020609
16181140070000,624 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43125,1846,23.36,Nearby,1915,41.87731398,-87.79845365
16053170100000,624 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39138,2061,18.99,Nearby,1926,41.8973832,-87.78142196
16171090120000,624 S CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28991,1248,23.23,Nearby,1910,41.87713866,-87.78288503
16182090080000,624 S EUCLID AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",39639,1792,22.12,Nearby,1911,41.87700282,-87.79264206
16181170080000,624 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40777,1776,22.96,Nearby,1908,41.87697204,-87.79506298
16171110100000,624 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32725,1320,24.79,Nearby,1912,41.87720182,-87.78041662
16171100100000,624 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30356,1368,22.19,Nearby,1912,41.87718269,-87.78166253
16181150080000,624 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42125,1840,22.89,Nearby,1917,41.87738025,-87.79702763
16182100090000,624 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30793,1320,23.33,Nearby,1911,41.87703981,-87.79140938
16181150170000,625 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35303,1296,27.24,Nearby,1913,41.87734786,-87.79642025
16182100270000,625 CLARENCE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37290,1686,22.12,Nearby,1915,41.87700726,-87.79075136
16181120200000,625 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36223,1386,26.13,Nearby,1908,41.87728963,-87.80009086
16053150200000,625 N CUYLER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36224,1873,19.34,Nearby,1909,41.89736614,-87.78365583
16181160180000,625 S GROVE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42000,1628,25.8,Nearby,1899,41.87737611,-87.79563431
16181140160000,625 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",44796,1957,22.89,Nearby,1910,41.87736839,-87.79764174
16171120280000,625 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",29990,1280,23.43,Nearby,1914,41.87722994,-87.77850391
16181110250000,625 WENONAH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",41802,2123,19.69,Nearby,1916,41.8772879,-87.80132957
16182090220000,625 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33253,1588,20.94,Nearby,1898,41.87701449,-87.79199475
16181160080000,626 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",24808,1062,23.36,Nearby,1919,41.87734102,-87.79601022
16181130050000,626 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37538,1521,24.68,Nearby,1916,41.8772697,-87.7996053
16171110110000,626 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31454,1416,22.21,Nearby,1912,41.87711349,-87.78041738
16181150090000,626 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38509,1476,26.09,Nearby,1904,41.8772843,-87.79702843
16171140080000,626 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33056,1768,18.7,Nearby,1907,41.87726986,-87.77673009
16181100080000,626 S MAPLE AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",45100,2193,20.57,Nearby,1899,41.87723977,-87.8034199
16181110090000,626 WISCONSIN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",40852,1964,20.8,Nearby,1917,41.87718195,-87.80198234
16182080140000,627 S EUCLID AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38132,2008,18.99,Nearby,1920,41.87694737,-87.79322559
16171140240000,627 S HUMPHREY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",31438,1320,23.82,Nearby,1906,41.87724497,-87.7760916
16181140170000,627 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43125,1894,22.77,Nearby,1908,41.87726874,-87.79764257
16171130260000,627 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36500,2025,18.02,Nearby,1909,41.87726046,-87.7773042
16171120290000,627 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33073,1504,21.99,Nearby,1915,41.87715976,-87.77851424
16182100110000,628 WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",28542,1248,22.87,Nearby,1921,41.87690932,-87.79137691
16181150180000,629 CARPENTER AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33960,1242,27.34,Nearby,1908,41.87720036,-87.79642629
16181130150000,629 CLINTON AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",42544,2184,19.48,Nearby,1918,41.87717535,-87.79905526
16181120210000,629 HOME AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",43864,1880,23.33,Nearby,1914,41.87721825,-87.80009601
16053160210000,629 N HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",32823,1778,18.46,Nearby,1924,41.89755568,-87.78205937
16181140180000,629 S KENILWORTH AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",38064,1464,26,Nearby,1913,41.87715805,-87.7976384
16171110290000,629 S LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37709,1920,19.64,Nearby,1914,41.87704732,-87.77975965
16171130270000,629 S LYMAN AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",27000,1104,24.46,Nearby,1914,41.87715631,-87.77729862
16171120300000,629 S TAYLOR AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",35660,1564,22.8,Nearby,1918,41.87708937,-87.77847919
16182090230000,629 S WESLEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",30751,1456,21.12,Nearby,1913,41.87686327,-87.79199603
16053180070000,630 N LOMBARD AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",37885,1700,22.29,Nearby,1908,41.89760355,-87.77979047
16171110130000,630 S HARVEY AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",33794,1456,23.21,Nearby,1921,41.87701255,-87.78040716
16171100120000,630 S HIGHLAND AVE,205,"Two-or-more story residence, over 62 years of age, up to 2,200 sq ft",36438,1614,22.58,Nearby,1910,41.87698926,-87.78166419
